scene	timestamp	rawpupilsize	pupilvelocity	headdistance	is_valid_pupil	is_valid_headdistance	stimuliname
P18part1	66815	3.73	0	629.21	TRUE	TRUE	ScreenRec
P18part1	66824	3.74	0.001111111	629.34	TRUE	TRUE	ScreenRec
P18part1	66832	3.735	0.000625	629.47	TRUE	TRUE	ScreenRec
P18part1	66840	3.72	0.001875	629.59	TRUE	TRUE	ScreenRec
P18part1	66849	3.79	0.001111111	0	TRUE	FALSE	ScreenRec
P18part1	66857	3.735	0	629.63	TRUE	TRUE	ScreenRec
P18part1	66865	3.725	0.00125	629.63	TRUE	TRUE	ScreenRec
P18part1	66874	3.735	0.001111111	629.96	TRUE	TRUE	ScreenRec
P18part1	66882	3.735	0	630.31	TRUE	TRUE	ScreenRec
P18part1	66890	3.73	0.000625	630.43	TRUE	TRUE	ScreenRec
P18part1	66898	3.72	0.00125	630.66	TRUE	TRUE	ScreenRec
P18part1	66907	3.725	0.000555556	630.82	TRUE	TRUE	ScreenRec
P18part1	66915	3.79	0.00125	0	TRUE	FALSE	ScreenRec
P18part1	66923	3.725	0.00125	630.86	TRUE	TRUE	ScreenRec
P18part1	66932	3.73	0.000555556	630.86	TRUE	TRUE	ScreenRec
P18part1	66940	3.74	0.00125	631.24	TRUE	TRUE	ScreenRec
P18part1	66948	3.73	0.00125	631.76	TRUE	TRUE	ScreenRec
P18part1	66957	3.725	0.000555556	632.02	TRUE	TRUE	ScreenRec
P18part1	66965	3.715	0.00125	632.15	TRUE	TRUE	ScreenRec
P18part1	66973	3.72	0.000625	632.23	TRUE	TRUE	ScreenRec
P18part1	66982	3.73	0.001111111	632.43	TRUE	TRUE	ScreenRec
P18part1	66990	3.72	0.00125	632.69	TRUE	TRUE	ScreenRec
P18part1	66998	3.73	0.00125	632.98	TRUE	TRUE	ScreenRec
P18part1	67007	3.735	0.000555556	633.3	TRUE	TRUE	ScreenRec
P18part1	67015	3.735	0	633.52	TRUE	TRUE	ScreenRec
P18part1	67023	3.735	0	633.6	TRUE	TRUE	ScreenRec
P18part1	67032	3.73	0.000555556	633.85	TRUE	TRUE	ScreenRec
P18part1	67040	3.73	0	634.23	TRUE	TRUE	ScreenRec
P18part1	67048	3.72	0.00125	634.55	TRUE	TRUE	ScreenRec
P18part1	67057	3.715	0.000555556	634.76	TRUE	TRUE	ScreenRec
P18part1	67065	3.725	0.00125	634.94	TRUE	TRUE	ScreenRec
P18part1	67073	3.72	0.000625	635.09	TRUE	TRUE	ScreenRec
P18part1	67082	3.73	0.001111111	635.2	TRUE	TRUE	ScreenRec
P18part1	67090	3.73	0	635.34	TRUE	TRUE	ScreenRec
P18part1	67098	3.72	0.00125	635.52	TRUE	TRUE	ScreenRec
P18part1	67107	3.715	0.000555556	635.66	TRUE	TRUE	ScreenRec
P18part1	67115	3.715	0	635.8	TRUE	TRUE	ScreenRec
P18part1	67123	3.72	0.000625	635.95	TRUE	TRUE	ScreenRec
P18part1	67132	3.715	0.000555556	636.1	TRUE	TRUE	ScreenRec
P18part1	67140	3.69	0.003125	636.22	TRUE	TRUE	ScreenRec
P18part1	67148	3.69	0	636.34	TRUE	TRUE	ScreenRec
P18part1	67157	3.7	0.001111111	636.57	TRUE	TRUE	ScreenRec
P18part1	67165	3.705	0.000625	636.8	TRUE	TRUE	ScreenRec
P18part1	67173	3.7	0.000625	636.94	TRUE	TRUE	ScreenRec
P18part1	67182	3.69	0.001111111	636.97	TRUE	TRUE	ScreenRec
P18part1	67190	3.685	0.000625	637.08	TRUE	TRUE	ScreenRec
P18part1	67198	3.675	0.00125	637.24	TRUE	TRUE	ScreenRec
P18part1	67207	3.67	0.000555556	637.35	TRUE	TRUE	ScreenRec
P18part1	67215	3.665	0.000625	637.47	TRUE	TRUE	ScreenRec
P18part1	67223	3.655	0.00125	637.69	TRUE	TRUE	ScreenRec
P18part1	67232	3.645	0.001111111	637.93	TRUE	TRUE	ScreenRec
P18part1	67240	3.635	0.00125	638.06	TRUE	TRUE	ScreenRec
P18part1	67248	3.625	0.00125	638.05	TRUE	TRUE	ScreenRec
P18part1	67257	3.62	0.000555556	638.04	TRUE	TRUE	ScreenRec
P18part1	67265	3.625	0.000625	638.11	TRUE	TRUE	ScreenRec
P18part1	67273	3.63	0.000625	638.23	TRUE	TRUE	ScreenRec
P18part1	67282	3.62	0.001111111	638.35	TRUE	TRUE	ScreenRec
P18part1	67290	3.61	0.00125	638.54	TRUE	TRUE	ScreenRec
P18part1	67298	3.605	0.000625	638.47	TRUE	TRUE	ScreenRec
P18part1	67307	3.6	0.000555556	638.5	TRUE	TRUE	ScreenRec
P18part1	67315	3.595	0.000625	638.83	TRUE	TRUE	ScreenRec
P18part1	67323	3.585	0.00125	638.66	TRUE	TRUE	ScreenRec
P18part1	67332	3.575	0.001111111	638.65	TRUE	TRUE	ScreenRec
P18part1	67340	3.57	0.000625	638.88	TRUE	TRUE	ScreenRec
P18part1	67348	3.56	0.00125	638.9	TRUE	TRUE	ScreenRec
P18part1	67357	3.545	0.001666667	639.04	TRUE	TRUE	ScreenRec
P18part1	67365	3.535	0.00125	639.23	TRUE	TRUE	ScreenRec
P18part1	67373	3.535	0	639.22	TRUE	TRUE	ScreenRec
P18part1	67382	3.535	0	639.21	TRUE	TRUE	ScreenRec
P18part1	67390	3.53	0.000625	639.33	TRUE	TRUE	ScreenRec
P18part1	67398	3.525	0.000625	639.37	TRUE	TRUE	ScreenRec
P18part1	67406	3.53	0.000625	639.31	TRUE	TRUE	ScreenRec
P18part1	67415	3.525	0.000555556	639.25	TRUE	TRUE	ScreenRec
P18part1	67423	3.525	0	639.31	TRUE	TRUE	ScreenRec
P18part1	67431	3.53	0.000625	639.33	TRUE	TRUE	ScreenRec
P18part1	67440	3.52	0.001111111	639.27	TRUE	TRUE	ScreenRec
P18part1	67448	3.53	0.00125	639.36	TRUE	TRUE	ScreenRec
P18part1	67456	3.535	0.000625	639.3	TRUE	TRUE	ScreenRec
P18part1	67465	3.52	0.001666667	639.43	TRUE	TRUE	ScreenRec
P18part1	67473	3.505	0.001875	639.66	TRUE	TRUE	ScreenRec
P18part1	67481	3.51	0.000625	639.52	TRUE	TRUE	ScreenRec
P18part1	67490	3.525	0.001666667	639.61	TRUE	TRUE	ScreenRec
P18part1	67498	3.52	0.000625	639.68	TRUE	TRUE	ScreenRec
P18part1	67506	3.505	0.001875	639.57	TRUE	TRUE	ScreenRec
P18part1	67515	3.495	0.001111111	639.61	TRUE	TRUE	ScreenRec
P18part1	67523	3.485	0.00125	639.59	TRUE	TRUE	ScreenRec
P18part1	67531	3.49	0.000625	639.51	TRUE	TRUE	ScreenRec
P18part1	67540	3.515	0.002777778	639.48	TRUE	TRUE	ScreenRec
P18part1	67548	3.515	5.55E-17	639.47	TRUE	TRUE	ScreenRec
P18part1	67556	3.495	0.0025	639.42	TRUE	TRUE	ScreenRec
P18part1	67565	3.5	0.000555556	639.4	TRUE	TRUE	ScreenRec
P18part1	67573	3.49	0.00125	639.38	TRUE	TRUE	ScreenRec
P18part1	67581	3.57	0.00125	0	TRUE	FALSE	ScreenRec
P18part1	67590	3.495	0.001111111	639.36	TRUE	TRUE	ScreenRec
P18part1	67598	3.49	0.000625	639.36	TRUE	TRUE	ScreenRec
P18part1	67606	3.5	0.00125	639.28	TRUE	TRUE	ScreenRec
P18part1	67615	3.43	0.001111111	639.18	TRUE	TRUE	ScreenRec
P18part1	67623	3.485	0.005	639.23	TRUE	TRUE	ScreenRec
P18part1	67631	3.5	0.001875	639.36	TRUE	TRUE	ScreenRec
P18part1	67640	3.505	0.000555556	639.45	TRUE	TRUE	ScreenRec
P18part1	67648	3.495	0.00125	639.41	TRUE	TRUE	ScreenRec
P18part1	67656	3.5	0.000625	639.39	TRUE	TRUE	ScreenRec
P18part1	67665	3.49	0.001111111	639.42	TRUE	TRUE	ScreenRec
P18part1	67673	3.49	0	639.44	TRUE	TRUE	ScreenRec
P18part1	67681	3.495	0.000625	639.65	TRUE	TRUE	ScreenRec
P18part1	67690	3.495	0	639.66	TRUE	TRUE	ScreenRec
P18part1	67698	3.505	0.00125	639.37	TRUE	TRUE	ScreenRec
P18part1	67706	3.51	0.000625	639.57	TRUE	TRUE	ScreenRec
P18part1	67715	3.5	0.001111111	639.81	TRUE	TRUE	ScreenRec
P18part1	67723	3.51	0.00125	639.74	TRUE	TRUE	ScreenRec
P18part1	67731	3.525	0.001875	639.77	TRUE	TRUE	ScreenRec
P18part1	67740	3.515	0.001111111	639.82	TRUE	TRUE	ScreenRec
P18part1	67748	3.5	0.001875	639.8	TRUE	TRUE	ScreenRec
P18part1	67756	3.52	0.0025	639.85	TRUE	TRUE	ScreenRec
P18part1	67765	3.515	0.000555556	640.04	TRUE	TRUE	ScreenRec
P18part1	67773	3.5	0.001875	640.06	TRUE	TRUE	ScreenRec
P18part1	67781	3.505	0.000625	640.05	TRUE	TRUE	ScreenRec
P18part1	67789	3.505	0	640.16	TRUE	TRUE	ScreenRec
P18part1	67798	3.51	0.000555556	640.2	TRUE	TRUE	ScreenRec
P18part1	67806	3.525	0.001875	640.18	TRUE	TRUE	ScreenRec
P18part1	67815	3.515	0.001111111	640.21	TRUE	TRUE	ScreenRec
P18part1	67823	3.51	0.000625	640.36	TRUE	TRUE	ScreenRec
P18part1	67831	3.505	0.000625	640.48	TRUE	TRUE	ScreenRec
P18part1	67839	3.51	0.000625	640.47	TRUE	TRUE	ScreenRec
P18part1	67848	3.52	0.001111111	640.56	TRUE	TRUE	ScreenRec
P18part1	67856	3.515	0.000625	640.62	TRUE	TRUE	ScreenRec
P18part1	67864	3.525	0.00125	640.62	TRUE	TRUE	ScreenRec
P18part1	67873	3.53	0.000555556	640.73	TRUE	TRUE	ScreenRec
P18part1	67881	3.515	0.001875	640.83	TRUE	TRUE	ScreenRec
P18part1	67889	3.515	5.55E-17	640.67	TRUE	TRUE	ScreenRec
P18part1	67898	3.515	4.93E-17	640.76	TRUE	TRUE	ScreenRec
P18part1	67906	3.515	5.55E-17	641.18	TRUE	TRUE	ScreenRec
P18part1	67914	3.51	0.000625	641.21	TRUE	TRUE	ScreenRec
P18part1	67923	3.505	0.000555556	641.3	TRUE	TRUE	ScreenRec
P18part1	67931	3.515	0.00125	641.56	TRUE	TRUE	ScreenRec
P18part1	67939	3.525	0.00125	641.63	TRUE	TRUE	ScreenRec
P18part1	67948	3.52	0.000555556	641.67	TRUE	TRUE	ScreenRec
P18part1	67956	3.515	0.000625	641.72	TRUE	TRUE	ScreenRec
P18part1	67964	3.5	0.001875	641.72	TRUE	TRUE	ScreenRec
P18part1	67973	3.505	0.000555556	641.67	TRUE	TRUE	ScreenRec
P18part1	67981	3.515	0.00125	641.65	TRUE	TRUE	ScreenRec
P18part1	67989	3.505	0.00125	641.69	TRUE	TRUE	ScreenRec
P18part1	67998	3.5	0.000555556	641.81	TRUE	TRUE	ScreenRec
P18part1	68006	3.49	0.00125	641.93	TRUE	TRUE	ScreenRec
P18part1	68014	3.48	0.00125	642.09	TRUE	TRUE	ScreenRec
P18part1	68023	3.495	0.001666667	642.21	TRUE	TRUE	ScreenRec
P18part1	68031	3.5	0.000625	642.16	TRUE	TRUE	ScreenRec
P18part1	68039	3.5	0	642.15	TRUE	TRUE	ScreenRec
P18part1	68048	3.5	0	642.41	TRUE	TRUE	ScreenRec
P18part1	68056	3.505	0.000625	642.2	TRUE	TRUE	ScreenRec
P18part1	68064	3.495	0.00125	642.05	TRUE	TRUE	ScreenRec
P18part1	68073	3.49	0.000555556	642.56	TRUE	TRUE	ScreenRec
P18part1	68081	3.505	0.001875	642.44	TRUE	TRUE	ScreenRec
P18part1	68089	3.5	0.000625	642.26	TRUE	TRUE	ScreenRec
P18part1	68098	3.48	0.002222222	642.56	TRUE	TRUE	ScreenRec
P18part1	68106	3.49	0.00125	642.66	TRUE	TRUE	ScreenRec
P18part1	68114	3.49	0	642.61	TRUE	TRUE	ScreenRec
P18part1	68123	3.5	0.001111111	642.54	TRUE	TRUE	ScreenRec
P18part1	68131	3.51	0.00125	642.53	TRUE	TRUE	ScreenRec
P18part1	68139	3.49	0.0025	642.6	TRUE	TRUE	ScreenRec
P18part1	68148	3.475	0.001666667	642.77	TRUE	TRUE	ScreenRec
P18part1	68156	3.475	0	642.82	TRUE	TRUE	ScreenRec
P18part1	68164	3.48	0.000625	642.73	TRUE	TRUE	ScreenRec
P18part1	68173	3.48	0	642.73	TRUE	TRUE	ScreenRec
P18part1	68181	3.48	0	642.83	TRUE	TRUE	ScreenRec
P18part1	68189	3.48	0	642.82	TRUE	TRUE	ScreenRec
P18part1	68198	3.48	0	642.78	TRUE	TRUE	ScreenRec
P18part1	68206	3.48	0	642.84	TRUE	TRUE	ScreenRec
P18part1	68214	3.48	0	642.91	TRUE	TRUE	ScreenRec
P18part1	68223	3.485	0.000555556	642.93	TRUE	TRUE	ScreenRec
P18part1	68231	3.48	0.000625	642.93	TRUE	TRUE	ScreenRec
P18part1	68239	3.48	0	642.89	TRUE	TRUE	ScreenRec
P18part1	68248	3.485	0.000555556	642.8	TRUE	TRUE	ScreenRec
P18part1	68256	3.48	0.000625	642.68	TRUE	TRUE	ScreenRec
P18part1	68264	3.475	0.000625	642.97	TRUE	TRUE	ScreenRec
P18part1	68272	3.485	0.00125	643.24	TRUE	TRUE	ScreenRec
P18part1	68281	3.48	0.000555556	642.86	TRUE	TRUE	ScreenRec
P18part1	68289	3.48	0	642.77	TRUE	TRUE	ScreenRec
P18part1	68297	3.485	0.000625	642.81	TRUE	TRUE	ScreenRec
P18part1	68306	3.485	4.93E-17	642.61	TRUE	TRUE	ScreenRec
P18part1	68314	3.5	0.001875	642.59	TRUE	TRUE	ScreenRec
P18part1	68322	3.49	0.00125	642.63	TRUE	TRUE	ScreenRec
P18part1	68331	3.48	0.001111111	642.58	TRUE	TRUE	ScreenRec
P18part1	68339	3.485	0.000625	642.47	TRUE	TRUE	ScreenRec
P18part1	68347	3.48	0.000625	642.34	TRUE	TRUE	ScreenRec
P18part1	68356	3.495	0.001666667	642.27	TRUE	TRUE	ScreenRec
P18part1	68364	3.5	0.000625	642.28	TRUE	TRUE	ScreenRec
P18part1	68372	3.495	0.000625	642.32	TRUE	TRUE	ScreenRec
P18part1	68381	3.495	0	642.38	TRUE	TRUE	ScreenRec
P18part1	68389	3.495	0	642.39	TRUE	TRUE	ScreenRec
P18part1	68397	3.49	0.000625	642.23	TRUE	TRUE	ScreenRec
P18part1	68406	3.495	0.000555556	642.11	TRUE	TRUE	ScreenRec
P18part1	68414	3.485	0.00125	642.13	TRUE	TRUE	ScreenRec
P18part1	68422	3.49	0.000625	642.09	TRUE	TRUE	ScreenRec
P18part1	68431	3.5	0.001111111	641.97	TRUE	TRUE	ScreenRec
P18part1	68439	3.495	0.000625	641.95	TRUE	TRUE	ScreenRec
P18part1	68447	3.5	0.000625	642.02	TRUE	TRUE	ScreenRec
P18part1	68456	3.505	0.000555556	641.97	TRUE	TRUE	ScreenRec
P18part1	68464	3.49	0.001875	641.85	TRUE	TRUE	ScreenRec
P18part1	68472	3.485	0.000625	641.83	TRUE	TRUE	ScreenRec
P18part1	68481	3.505	0.002222222	641.94	TRUE	TRUE	ScreenRec
P18part1	68489	3.515	0.00125	642	TRUE	TRUE	ScreenRec
P18part1	68497	3.515	0	641.89	TRUE	TRUE	ScreenRec
P18part1	68506	3.505	0.001111111	641.72	TRUE	TRUE	ScreenRec
P18part1	68514	3.495	0.00125	641.57	TRUE	TRUE	ScreenRec
P18part1	68522	3.505	0.00125	641.5	TRUE	TRUE	ScreenRec
P18part1	68531	3.515	0.001111111	641.5	TRUE	TRUE	ScreenRec
P18part1	68539	3.51	0.000625	641.53	TRUE	TRUE	ScreenRec
P18part1	68547	3.49	0.0025	641.48	TRUE	TRUE	ScreenRec
P18part1	68556	3.495	0.000555556	641.41	TRUE	TRUE	ScreenRec
P18part1	68564	3.505	0.00125	641.35	TRUE	TRUE	ScreenRec
P18part1	68572	3.51	0.000625	641.25	TRUE	TRUE	ScreenRec
P18part1	68581	3.5	0.001111111	641	TRUE	TRUE	ScreenRec
P18part1	68589	3.5	0	641.3	TRUE	TRUE	ScreenRec
P18part1	68597	3.495	0.000625	641.46	TRUE	TRUE	ScreenRec
P18part1	68606	3.48	0.001666667	641.05	TRUE	TRUE	ScreenRec
P18part1	68614	3.49	0.00125	641.19	TRUE	TRUE	ScreenRec
P18part1	68622	3.5	0.00125	641.01	TRUE	TRUE	ScreenRec
P18part1	68631	3.49	0.001111111	640.67	TRUE	TRUE	ScreenRec
P18part1	68639	3.49	0	640.74	TRUE	TRUE	ScreenRec
P18part1	68647	3.475	0.001875	640.75	TRUE	TRUE	ScreenRec
P18part1	68656	3.475	0	640.74	TRUE	TRUE	ScreenRec
P18part1	68664	3.48	0.000625	640.76	TRUE	TRUE	ScreenRec
P18part1	68672	3.475	0.000625	640.79	TRUE	TRUE	ScreenRec
P18part1	68681	3.475	0	640.72	TRUE	TRUE	ScreenRec
P18part1	68689	3.485	0.00125	640.62	TRUE	TRUE	ScreenRec
P18part1	68697	3.485	0	640.56	TRUE	TRUE	ScreenRec
P18part1	68706	3.475	0.001111111	640.49	TRUE	TRUE	ScreenRec
P18part1	68714	3.45	0.003125	640.39	TRUE	TRUE	ScreenRec
P18part1	68722	3.455	0.000625	640.31	TRUE	TRUE	ScreenRec
P18part1	68731	3.465	0.001111111	640.29	TRUE	TRUE	ScreenRec
P18part1	68739	3.46	0.000625	640.31	TRUE	TRUE	ScreenRec
P18part1	68747	3.455	0.000625	640.07	TRUE	TRUE	ScreenRec
P18part1	68756	3.455	0	640.22	TRUE	TRUE	ScreenRec
P18part1	68764	3.45	0.000625	640.76	TRUE	TRUE	ScreenRec
P18part1	68772	3.44	0.00125	640.44	TRUE	TRUE	ScreenRec
P18part1	68781	3.445	0.000555556	640.14	TRUE	TRUE	ScreenRec
P18part1	68789	3.455	0.00125	640.27	TRUE	TRUE	ScreenRec
P18part1	68797	3.44	0.001875	640.19	TRUE	TRUE	ScreenRec
P18part1	68805	3.44	0	640.11	TRUE	TRUE	ScreenRec
P18part1	68814	3.435	0.000555556	640.15	TRUE	TRUE	ScreenRec
P18part1	68822	3.435	5.55E-17	640.17	TRUE	TRUE	ScreenRec
P18part1	68830	3.43	0.000625	640.19	TRUE	TRUE	ScreenRec
P18part1	68839	3.44	0.001111111	640.22	TRUE	TRUE	ScreenRec
P18part1	68847	3.435	0.000625	640.17	TRUE	TRUE	ScreenRec
P18part1	68855	3.425	0.00125	640.13	TRUE	TRUE	ScreenRec
P18part1	68864	3.425	0	640.16	TRUE	TRUE	ScreenRec
P18part1	68872	3.42	0.000625	640.19	TRUE	TRUE	ScreenRec
P18part1	68880	3.49	0	0	TRUE	FALSE	ScreenRec
P18part1	68889	3.42	0	640.23	TRUE	TRUE	ScreenRec
P18part1	68897	3.42	0	640.23	TRUE	TRUE	ScreenRec
P18part1	68905	3.42	0	640.25	TRUE	TRUE	ScreenRec
P18part1	68914	3.415	0.000555556	640.21	TRUE	TRUE	ScreenRec
P18part1	68922	3.42	0.000625	640.21	TRUE	TRUE	ScreenRec
P18part1	68930	3.415	0.000625	640.23	TRUE	TRUE	ScreenRec
P18part1	68939	3.42	0.000555556	640.18	TRUE	TRUE	ScreenRec
P18part1	68947	3.425	0.000625	640.18	TRUE	TRUE	ScreenRec
P18part1	68955	3.425	0	640.2	TRUE	TRUE	ScreenRec
P18part1	68964	3.41	0.001666667	640.12	TRUE	TRUE	ScreenRec
P18part1	68972	3.405	0.000625	640.01	TRUE	TRUE	ScreenRec
P18part1	68980	3.415	0.00125	639.96	TRUE	TRUE	ScreenRec
P18part1	68989	3.415	0	639.99	TRUE	TRUE	ScreenRec
P18part1	68997	3.43	0.001875	640.05	TRUE	TRUE	ScreenRec
P18part1	69005	3.445	0.001875	640.02	TRUE	TRUE	ScreenRec
P18part1	69014	3.43	0.001666667	639.88	TRUE	TRUE	ScreenRec
P18part1	69022	3.415	0.001875	639.79	TRUE	TRUE	ScreenRec
P18part1	69030	3.41	0.000625	639.77	TRUE	TRUE	ScreenRec
P18part1	69039	3.425	0.001666667	639.65	TRUE	TRUE	ScreenRec
P18part1	69047	3.425	0	640.05	TRUE	TRUE	ScreenRec
P18part1	69055	3.43	0.000625	640.05	TRUE	TRUE	ScreenRec
P18part1	69064	3.43	0	639.27	TRUE	TRUE	ScreenRec
P18part1	69072	3.43	0	639.51	TRUE	TRUE	ScreenRec
P18part1	69080	3.445	0.001875	639.63	TRUE	TRUE	ScreenRec
P18part1	69089	3.44	0.000555556	639.29	TRUE	TRUE	ScreenRec
P18part1	69097	3.435	0.000625	639.33	TRUE	TRUE	ScreenRec
P18part1	69105	3.435	0	639.24	TRUE	TRUE	ScreenRec
P18part1	69114	3.43	0.000555556	639.08	TRUE	TRUE	ScreenRec
P18part1	69122	3.425	0.000625	638.97	TRUE	TRUE	ScreenRec
P18part1	69130	3.43	0.000625	638.93	TRUE	TRUE	ScreenRec
P18part1	69139	3.435	0.000555556	638.95	TRUE	TRUE	ScreenRec
P18part1	69147	3.435	0	638.96	TRUE	TRUE	ScreenRec
P18part1	69155	3.43	0.000625	638.81	TRUE	TRUE	ScreenRec
P18part1	69164	3.425	0.000555556	638.56	TRUE	TRUE	ScreenRec
P18part1	69172	3.44	0.001875	638.42	TRUE	TRUE	ScreenRec
P18part1	69180	3.425	0.001875	638.37	TRUE	TRUE	ScreenRec
P18part1	69189	3.41	0.001666667	638.28	TRUE	TRUE	ScreenRec
P18part1	69197	3.42	0.00125	638.24	TRUE	TRUE	ScreenRec
P18part1	69205	3.43	0.00125	638.22	TRUE	TRUE	ScreenRec
P18part1	69214	3.42	0.001111111	638.21	TRUE	TRUE	ScreenRec
P18part1	69222	3.415	0.000625	638.18	TRUE	TRUE	ScreenRec
P18part1	69230	3.415	0	638.13	TRUE	TRUE	ScreenRec
P18part1	69239	3.425	0.001111111	638.02	TRUE	TRUE	ScreenRec
P18part1	69247	3.42	0.000625	637.85	TRUE	TRUE	ScreenRec
P18part1	69255	3.405	0.001875	637.71	TRUE	TRUE	ScreenRec
P18part1	69264	3.405	0	637.63	TRUE	TRUE	ScreenRec
P18part1	69272	3.405	0	637.41	TRUE	TRUE	ScreenRec
P18part1	69280	3.41	0.000625	637.61	TRUE	TRUE	ScreenRec
P18part1	69289	3.41	0	637.88	TRUE	TRUE	ScreenRec
P18part1	69297	3.4	0.00125	637.36	TRUE	TRUE	ScreenRec
P18part1	69305	3.395	0.000625	637.23	TRUE	TRUE	ScreenRec
P18part1	69314	3.38	0.001666667	637.41	TRUE	TRUE	ScreenRec
P18part1	69322	3.385	0.000625	637.2	TRUE	TRUE	ScreenRec
P18part1	69330	3.39	0.000625	637	TRUE	TRUE	ScreenRec
P18part1	69338	3.38	0.00125	636.93	TRUE	TRUE	ScreenRec
P18part1	69347	3.395	0.001666667	636.95	TRUE	TRUE	ScreenRec
P18part1	69355	3.4	0.000625	636.9	TRUE	TRUE	ScreenRec
P18part1	69363	3.395	0.000625	636.74	TRUE	TRUE	ScreenRec
P18part1	69372	3.405	0.001111111	636.59	TRUE	TRUE	ScreenRec
P18part1	69380	3.405	0	636.52	TRUE	TRUE	ScreenRec
P18part1	69388	3.39	0.001875	636.51	TRUE	TRUE	ScreenRec
P18part1	69397	3.385	0.000555556	636.46	TRUE	TRUE	ScreenRec
P18part1	69405	3.39	0.000625	636.34	TRUE	TRUE	ScreenRec
P18part1	69413	3.4	0.00125	636.17	TRUE	TRUE	ScreenRec
P18part1	69422	3.39	0.001111111	636.02	TRUE	TRUE	ScreenRec
P18part1	69430	3.395	0.000625	635.93	TRUE	TRUE	ScreenRec
P18part1	69438	3.405	0.00125	635.98	TRUE	TRUE	ScreenRec
P18part1	69447	3.385	0.002222222	636.05	TRUE	TRUE	ScreenRec
P18part1	69455	3.375	0.00125	635.97	TRUE	TRUE	ScreenRec
P18part1	69463	3.37	0.000625	635.83	TRUE	TRUE	ScreenRec
P18part1	69472	3.375	0.000555556	635.68	TRUE	TRUE	ScreenRec
P18part1	69480	3.395	0.0025	635.54	TRUE	TRUE	ScreenRec
P18part1	69488	3.405	0.00125	635.47	TRUE	TRUE	ScreenRec
P18part1	69497	3.405	0	635.4	TRUE	TRUE	ScreenRec
P18part1	69505	3.39	0.001875	635.33	TRUE	TRUE	ScreenRec
P18part1	69513	3.38	0.00125	635.22	TRUE	TRUE	ScreenRec
P18part1	69522	3.4	0.002222222	635.31	TRUE	TRUE	ScreenRec
P18part1	69530	3.425	0.003125	634.88	TRUE	TRUE	ScreenRec
P18part1	69538	3.415	0.00125	634.67	TRUE	TRUE	ScreenRec
P18part1	69547	3.47	0.001111111	0	TRUE	FALSE	ScreenRec
P18part1	69555	3.4	0.00125	635.06	TRUE	TRUE	ScreenRec
P18part1	69563	3.38	0.0025	635.06	TRUE	TRUE	ScreenRec
P18part1	69572	3.39	0.001111111	634.97	TRUE	TRUE	ScreenRec
P18part1	69580	3.41	0.0025	634.8	TRUE	TRUE	ScreenRec
P18part1	69588	3.39	0.0025	634.71	TRUE	TRUE	ScreenRec
P18part1	69597	3.38	0.001111111	634.68	TRUE	TRUE	ScreenRec
P18part1	69605	3.375	0.000625	634.68	TRUE	TRUE	ScreenRec
P18part1	69613	3.375	0	634.69	TRUE	TRUE	ScreenRec
P18part1	69622	3.39	0.001666667	634.68	TRUE	TRUE	ScreenRec
P18part1	69630	3.395	0.000625	634.63	TRUE	TRUE	ScreenRec
P18part1	69638	3.395	0	634.52	TRUE	TRUE	ScreenRec
P18part1	69647	3.405	0.001111111	634.42	TRUE	TRUE	ScreenRec
P18part1	69655	3.395	0.00125	634.31	TRUE	TRUE	ScreenRec
P18part1	69663	3.385	0.00125	634.17	TRUE	TRUE	ScreenRec
P18part1	69672	3.405	0.002222222	634.1	TRUE	TRUE	ScreenRec
P18part1	69680	3.41	0.000625	634.07	TRUE	TRUE	ScreenRec
P18part1	69688	3.405	0.000625	634.04	TRUE	TRUE	ScreenRec
P18part1	69697	3.41	0.000555556	633.98	TRUE	TRUE	ScreenRec
P18part1	69705	3.395	0.001875	633.93	TRUE	TRUE	ScreenRec
P18part1	69713	3.4	0.000625	633.87	TRUE	TRUE	ScreenRec
P18part1	69722	3.41	0.001111111	633.74	TRUE	TRUE	ScreenRec
P18part1	69730	3.405	0.000625	633.67	TRUE	TRUE	ScreenRec
P18part1	69738	3.41	0.000625	633.65	TRUE	TRUE	ScreenRec
P18part1	69747	3.41	0	633.55	TRUE	TRUE	ScreenRec
P18part1	69755	3.41	0	633.57	TRUE	TRUE	ScreenRec
P18part1	69763	3.415	0.000625	633.61	TRUE	TRUE	ScreenRec
P18part1	69772	3.415	0	633.48	TRUE	TRUE	ScreenRec
P18part1	69780	3.405	0.00125	633.29	TRUE	TRUE	ScreenRec
P18part1	69788	3.4	0.000625	633.25	TRUE	TRUE	ScreenRec
P18part1	69797	3.41	0.001111111	633.33	TRUE	TRUE	ScreenRec
P18part1	69805	3.42	0.00125	633.36	TRUE	TRUE	ScreenRec
P18part1	69813	3.42	0	633.29	TRUE	TRUE	ScreenRec
P18part1	69822	3.42	0	633.16	TRUE	TRUE	ScreenRec
P18part1	69830	3.41	0.00125	633.04	TRUE	TRUE	ScreenRec
P18part1	69838	3.415	0.000625	632.96	TRUE	TRUE	ScreenRec
P18part1	69847	3.41	0.000555556	633.06	TRUE	TRUE	ScreenRec
P18part1	69855	3.42	0.00125	632.91	TRUE	TRUE	ScreenRec
P18part1	69863	3.44	0.0025	632.85	TRUE	TRUE	ScreenRec
P18part1	69871	3.45	0.00125	633.18	TRUE	TRUE	ScreenRec
P18part1	69880	3.44	0.001111111	632.96	TRUE	TRUE	ScreenRec
