scene	saccadeindex	timestamp	saccadeduration	saccadedistance	saccadespeed	saccadeacceleration	saccadestartpointx	saccadestartpointy	saccadeendpointx	saccadeendpointy	saccadequality
P16part2	543	178950	16	20.0415945788	1.25259966117	-1	884	346	864	345	1.0
P16part2	544	179174	25	46.362937814	1.85451751256	-1	859	344	827	377	1.0
P16part2	545	179383	33	85.1133757171	2.57919320355	-1	831	377	915	379	1.0
P16part2	546	179582	17	29.2672150593	1.72160088584	-1	908	387	880	380	1.0
P16part2	547	179716	33	58.0395296757	1.75877362654	-1	881	380	825	374	1.0
P16part2	548	179924	33	63.1210713101	1.91275973667	-1	824	377	886	374	1.0
P16part2	550	180449	41	66.0764492877	1.61162071433	-1	799	593	751	557	1.0
P16part2	551	180690	67	342.146442347	5.10666331862	-1	750	558	512	325	1.0
P16part2	552	180890	50	160.9861296	3.219722592	-1	511	327	409	237	1.0
P16part2	553	181015	33	48.7072048305	1.47597590395	-1	407	231	372	205	1.0
P16part2	554	181240	41	81.6472313782	1.99139588727	-1	369	214	450	217	1.0
P16part2	555	181631	42	93.8292144358	2.23402891514	-1	442	216	534	218	1.0
P16part2	556	181931	41	94.9514992852	2.31589022647	-1	524	222	617	216	1.0
P16part2	557	182114	58	249.302059972	4.29831137883	-1	617	218	383	235	1.0
P16part2	558	182406	33	67.4196628532	2.04302008646	-1	389	236	455	237	1.0
P16part2	559	182614	33	61.2774619346	1.8568927859	-1	467	242	528	246	1.0
P16part2	560	182814	41	82.493369275	2.01203339695	-1	528	244	610	238	1.0
P16part2	561	183014	49	243.19021855	4.9630656847	-1	608	246	365	255	1.0
P16part2	562	183272	50	217.953619398	4.35907238797	-1	367	252	582	239	1.0
P16part2	563	183438	34	61.7702218439	1.8167712307	-1	584	240	523	242	1.0
P16part2	564	183721	42	77.1638939466	1.83723557016	-1	525	246	599	244	1.0
P16part2	565	183905	50	325.914032873	6.51828065747	-1	603	241	565	564	1.0
P16part2	566	184171	33	69.0918347719	2.09369196278	-1	559	567	493	551	1.0
P16part2	567	184346	25	29.3056577927	1.17222631171	-1	492	556	464	551	1.0
P16part2	568	184521	42	169.257848515	4.02994877417	-1	464	549	633	543	1.0
P16part2	569	184696	66	431.560801435	6.53880002174	-1	632	539	879	210	1.0
P16part2	570	184979	25	25.9202078594	1.03680831438	-1	878	216	893	195	1.0
P16part2	571	185220	34	101.297635835	2.97934223044	-1	894	201	992	214	1.0
P16part2	572	185362	42	150.896571102	3.59277550243	-1	989	218	840	227	1.0
P16part2	573	185604	33	51.1533636726	1.55010192947	-1	833	230	883	236	1.0
P16part2	574	185903	42	97.2587786328	2.31568520554	-1	882	242	978	231	1.0
P16part2	575	186270	41	150.122771364	3.66153100888	-1	974	235	836	255	1.0
P16part2	576	186561	34	71.8737650703	2.11393426677	-1	831	261	902	269	1.0
P16part2	577	186761	33	56.1339761489	1.70102958027	-1	902	272	957	272	1.0
P16part2	580	187344	33	61.4641797721	1.86255090219	-1	551	380	500	354	1.0
P16part2	581	187744	17	22.6058315695	1.32975479821	-1	515	353	537	358	1.0
P16part2	582	188760	41	151.577162099	3.69700395364	-1	532	367	670	429	1.0
P16part2	583	189151	50	160.965772746	3.21931545492	-1	670	440	515	421	1.0
P16part2	584	189393	25	24.4682107807	0.978728431229	-1	516	421	509	398	1.0
P16part2	585	189659	25	32.2862250324	1.2914490013	-1	508	398	538	395	1.0
P16part2	586	189826	58	270.088310542	4.65669500934	-1	538	398	545	131	1.0
P16part2	587	190142	42	112.471402015	2.67789052417	-1	545	130	655	108	1.0
P16part2	588	190425	25	37.1574234698	1.48629693879	-1	654	114	690	120	1.0
P16part2	589	190659	16	18.4800625355	1.15500390847	-1	687	124	670	123	1.0
P16part2	590	190825	50	247.473789786	4.94947579573	-1	674	120	447	215	1.0
P16part2	591	191208	58	435.681558086	7.51175100148	-1	445	224	872	301	1.0
P16part2	592	191416	42	94.864333482	2.25867460671	-1	867	303	955	268	1.0
P16part2	593	191616	25	31.9803172868	1.27921269147	-1	956	268	986	257	1.0
P16part2	594	191866	42	110.301741965	2.62623195155	-1	987	249	881	261	1.0
P16part2	595	192008	33	61.8658483005	1.87472267577	-1	875	259	814	266	1.0
P16part2	596	192216	33	68.1415633025	2.06489585765	-1	813	269	880	269	1.0
P16part2	597	192499	42	105.238788705	2.50568544536	-1	877	273	975	238	1.0
P16part2	598	192616	66	538.816730112	8.16388985018	-1	973	244	439	188	1.0
P16part2	599	192807	34	76.038676716	2.23643166812	-1	440	186	367	205	1.0
P16part2	600	193040	42	106.06597332	2.52538031715	-1	370	213	473	216	1.0
P16part2	601	193299	33	75.8884004612	2.29964849882	-1	476	217	549	207	1.0
P16part2	602	193607	41	78.2035984309	1.90740483978	-1	549	210	623	209	1.0
P16part2	603	193790	50	231.980925986	4.63961851972	-1	625	208	407	233	1.0
P16part2	604	194090	83	527.735615157	6.35826042358	-1	405	229	928	184	1.0
P16part2	605	194365	33	87.3433467218	2.64676808248	-1	924	192	1008	191	1.0
P16part2	606	194581	50	176.960074199	3.53920148398	-1	1007	188	840	231	1.0
P16part2	607	194806	33	61.4505975997	1.8621393212	-1	839	238	894	219	1.0
P16part2	608	194989	50	116.852830736	2.33705661472	-1	894	223	992	162	1.0
P16part2	609	195281	41	97.3449068057	2.37426601965	-1	990	167	899	180	1.0
P16part2	611	196022	33	49.4329276254	1.4979675038	-1	847	218	895	222	1.0
P16part2	612	196205	42	143.56998042	3.41833286715	-1	896	230	996	331	1.0
P16part2	613	196430	50	159.089542988	3.18179085976	-1	995	331	837	341	1.0
P16part2	614	196621	34	52.8999899987	1.55588205879	-1	833	344	782	340	1.0
P16part2	615	196805	58	187.38810955	3.23082947499	-1	769	345	889	209	1.0
P16part2	618	197945	50	152.474831729	3.04949663458	-1	528	360	664	422	1.0
P16part2	619	198445	58	448.781240232	7.73760759021	-1	661	426	1098	341	1.0
P16part2	620	198628	75	534.19067571	7.1225423428	-1	1093	340	636	122	1.0
P16part2	621	198870	33	59.933974479	1.81618104482	-1	638	122	692	104	1.0
P16part2	622	198962	49	272.77285681	5.56679299611	-1	690	105	958	63	1.0
P16part2	623	199270	41	191.0621583	4.66005264146	-1	957	74	1143	64	1.0
P16part2	624	199519	42	95.1129430222	2.26459388148	-1	1133	81	1119	172	1.0
P16part2	625	199753	25	39.7151828759	1.58860731504	-1	1119	172	1120	209	1.0
P16part2	626	199961	42	134.663660007	3.20627761922	-1	1119	207	1141	78	1.0
P16part2	627	200177	75	563.775772095	7.5170102946	-1	1138	86	679	393	1.0
P16part2	628	200361	50	166.487922266	3.32975844531	-1	678	398	638	541	1.0
P16part2	629	200735	67	391.601588435	5.84479982739	-1	639	549	253	583	1.0
P16part2	630	200944	91	958.465351638	10.5325862817	-1	258	588	1104	160	1.0
P16part2	633	201602	58	181.207067237	3.12425977995	-1	741	143	596	61	1.0
P16part2	634	201776	42	95.508921317	2.27402193612	-1	557	66	477	48	1.0
P16part2	635	201918	50	152.792935389	3.05585870777	-1	475	47	440	183	1.0
P16part2	636	202101	42	60.0145398559	1.42891761562	-1	430	195	392	157	1.0
P16part2	637	202401	42	67.0820314152	1.59719122417	-1	389	167	450	148	1.0
P16part2	638	202593	33	55.7652344427	1.68985558917	-1	450	147	408	111	1.0
P16part2	639	202842	34	56.9333259791	1.67450958762	-1	412	118	391	170	1.0
P16part2	641	203325	42	95.3204720234	2.26953504818	-1	806	160	896	140	1.0
P16part2	646	204125	58	361.341815656	6.23003130441	-1	811	239	465	341	1.0
P16part2	647	204325	25	51.8013800616	2.07205520247	-1	463	350	414	366	1.0
P16part2	650	207256	33	48.7222569465	1.47643202868	-1	397	262	404	309	1.0
P16part2	654	209671	34	57.1970560748	1.68226635514	-1	404	301	461	301	1.0
P16part2	657	212503	25	56.228116505	2.2491246602	-1	417	380	448	336	1.0
P16part2	658	212794	33	51.5568735139	1.56232950042	-1	446	341	411	378	1.0
P16part2	659	213344	25	45.703886391	1.82815545564	-1	421	375	443	415	1.0
P16part2	660	213744	25	36.3412803043	1.45365121217	-1	420	415	428	380	1.0
P16part2	661	214018	25	30.0837658276	1.2033506331	-1	429	377	459	379	1.0
P16part2	662	214410	25	38.7636962647	1.55054785059	-1	453	388	417	398	1.0
P16part2	663	214668	25	33.3656994692	1.33462797877	-1	416	406	421	433	1.0
P16part2	664	215976	16	24.2086094325	1.51303808953	-1	438	445	417	457	1.0
P16part2	665	216175	25	49.1072885179	1.96429154072	-1	420	459	423	508	1.0
P16part2	666	216575	25	25.5438898747	1.02175559499	-1	416	526	407	503	1.0
P16part2	667	216808	50	174.798805645	3.49597611289	-1	409	505	408	676	1.0
P16part2	668	217599	34	52.5723206399	1.5462447247	-1	413	662	402	711	1.0
P16part2	669	217891	42	52.1111037684	1.24074056591	-1	409	706	399	658	1.0
P16part2	670	218499	50	229.232898616	4.58465797232	-1	402	659	435	435	1.0
P16part2	671	218757	17	31.1768485379	1.83393226694	-1	430	438	409	461	1.0
P16part2	672	218915	25	28.0488294331	1.12195317732	-1	412	463	439	470	1.0
P16part2	673	219148	75	451.154145596	6.01538860795	-1	436	477	883	420	1.0
P16part2	674	219482	66	463.242073119	7.01881928969	-1	881	426	419	440	1.0
P16part2	675	219698	25	29.4569235181	1.17827694073	-1	415	441	429	466	1.0
P16part2	676	219923	33	71.8864129731	2.1783761507	-1	430	479	410	414	1.0
P16part2	678	220456	42	144.722845942	3.44578204623	-1	320	226	311	82	1.0
P16part2	681	221197	25	43.226288343	1.72905153372	-1	635	58	593	68	1.0
P16part2	682	221372	50	281.509960772	5.63019921543	-1	597	72	861	54	1.0
P16part2	683	221530	33	50.7949860217	1.53924200066	-1	873	58	826	41	1.0
P16part2	684	221772	41	115.864305433	2.8259586691	-1	829	38	939	15	1.0
P16part2	685	221947	41	163.156039511	3.97941559783	-1	936	16	790	75	1.0
P16part2	686	222096	59	456.791195694	7.74222365584	-1	787	81	577	469	1.0
P16part2	687	222346	25	61.0277563773	2.44111025509	-1	570	487	630	493	1.0
P16part2	688	222530	75	532.225541409	7.09634055213	-1	626	502	887	56	1.0
P16part2	689	222804	50	131.54014551	2.63080291021	-1	895	48	987	-38	1.0
P16part2	690	222971	67	525.53396983	7.84379059447	-1	990	-37	856	447	1.0
P16part2	693	223404	33	74.4048580392	2.25469266786	-1	1079	-68	1131	-107	1.0
P16part2	694	223512	50	267.117112583	5.34234225166	-1	1121	-98	866	-44	1.0
P16part2	695	223745	34	126.148792976	3.71025861694	-1	856	-45	936	48	1.0
P16part2	696	223929	33	48.8811985176	1.48124843993	-1	939	48	969	42	1.0
P16part2	697	224095	42	166.48960452	3.96403820286	-1	975	43	820	27	1.0
P16part2	698	224345	42	122.710357829	2.92167518641	-1	814	33	933	20	1.0
P16part2	699	224653	59	439.113246543	7.44259739903	-1	931	47	1228	334	1.0
P16part2	703	227035	67	245.098532214	3.65818704797	-1	871	418	632	435	1.0
P16part2	704	227193	33	80.1912030973	2.43003645749	-1	639	433	582	487	1.0
P16part2	705	227435	25	54.0529484083	2.16211793633	-1	578	500	632	500	1.0
P16part2	706	227635	66	528.325275247	8.00492841283	-1	642	499	869	37	1.0
P16part2	707	227843	33	71.1721701005	2.15673242729	-1	876	46	805	47	1.0
P16part2	708	228076	75	587.434361839	7.83245815786	-1	809	49	1275	353	1.0
P16part2	709	228317	59	440.424861587	7.46482816248	-1	1272	358	1035	0	1.0
P16part2	710	228542	34	102.41025874	3.01206643354	-1	1028	1	1101	-68	1.0
P16part2	711	228692	42	190.896313279	4.54515031617	-1	1093	-53	945	65	1.0
P16part2	712	228925	42	150.12328813	3.57436400311	-1	958	54	813	47	1.0
P16part2	713	229084	41	225.003963037	5.48790153749	-1	810	50	1031	22	1.0
P16part2	714	229342	33	84.3003077897	2.55455478151	-1	1029	21	952	49	1.0
P16part2	715	229600	42	137.393841155	3.27128193225	-1	945	59	810	45	1.0
P16part2	716	229825	33	68.026688102	2.06141479097	-1	804	48	870	41	1.0
P16part2	717	230016	34	82.6730447405	2.43156013943	-1	872	44	952	61	1.0
part1part1	152	59928	50	246.405486026	4.92810972052	-1	633	374	405	450	1.0
part1part1	153	60094	34	74.0045388358	2.17660408341	-1	405	458	334	478	1.0
part1part1	154	60702	34	58.9313484954	1.73327495575	-1	330	470	388	470	1.0
part1part1	156	61152	42	74.2730469118	1.76840587885	-1	462	471	536	467	1.0
part1part1	158	61777	33	53.2379454376	1.61327107387	-1	336	494	387	491	1.0
part1part1	159	61968	33	59.6821675628	1.80855053221	-1	394	496	453	494	1.0
part1part1	160	62143	42	90.0320837628	2.14362104197	-1	449	496	536	487	1.0
part1part1	161	62559	25	39.9683686415	1.59873474566	-1	531	499	492	497	1.0
part1part1	162	62726	42	182.916669479	4.35515879711	-1	498	495	317	514	1.0
part1part1	163	62984	42	86.6675023681	2.06351196114	-1	322	511	408	513	1.0
part1part1	164	63184	33	51.0617721264	1.54732642807	-1	410	522	454	516	1.0
part1part1	165	63417	42	82.7996860846	1.97142109725	-1	454	513	535	515	1.0
part1part1	166	63575	50	203.066928533	4.06133857066	-1	538	507	337	528	1.0
part1part1	167	63883	59	424.04508688	7.18720486238	-1	320	529	504	151	1.0
part1part1	168	64092	16	28.2900405572	1.76812753482	-1	507	148	507	120	1.0
part1part1	169	64325	33	70.4909425948	2.13608916954	-1	509	123	576	120	1.0
part1part1	170	64550	33	65.6958355024	1.99078289401	-1	586	119	651	116	1.0
part1part1	171	64750	50	130.849420032	2.61698840064	-1	656	118	785	112	1.0
part1part1	172	64966	42	77.1936093641	1.8379430801	-1	783	112	859	104	1.0
part1part1	173	65266	33	47.8018643928	1.44854134524	-1	860	106	906	96	1.0
part1part1	174	65391	58	337.679638744	5.82206273697	-1	909	99	576	129	1.0
part1part1	175	65591	25	40.6408433624	1.6256337345	-1	573	131	534	139	1.0
part1part1	176	65999	58	333.990603758	5.75845868547	-1	524	146	330	415	1.0
part1part1	177	66199	16	25.4981609508	1.59363505942	-1	332	416	324	440	1.0
part1part1	178	66498	17	20.1803398875	1.18707881691	-1	319	447	314	466	1.0
part1part1	179	66657	33	102.389527647	3.10271295901	-1	312	472	414	467	1.0
part1part1	180	66898	42	90.7339330491	2.16033173926	-1	419	467	509	468	1.0
part1part1	181	67073	33	41.7241267686	1.26436747784	-1	508	464	548	465	1.0
part1part1	182	67181	50	230.553265818	4.61106531635	-1	547	464	318	482	1.0
part1part1	183	67423	41	66.7344902852	1.62767049476	-1	319	489	385	490	1.0
part1part1	184	67648	25	57.5829051384	2.30331620554	-1	389	490	338	516	1.0
part1part1	185	68139	50	211.012986976	4.22025973952	-1	339	529	549	527	1.0
part1part1	186	68339	50	229.49829375	4.589965875	-1	546	527	772	566	1.0
part1part1	187	68622	25	40.4019462897	1.61607785159	-1	772	573	812	572	1.0
part1part1	188	68905	75	529.375461038	7.05833948051	-1	814	576	572	110	1.0
part1part1	189	69105	25	54.8086701511	2.19234680605	-1	573	110	519	103	1.0
part1part1	190	69421	67	287.596723942	4.29248841705	-1	518	118	804	108	1.0
part1part1	191	69646	42	98.8708875943	2.35406875224	-1	808	112	906	105	1.0
part1part1	192	70054	42	123.949968108	2.95118971687	-1	905	112	1022	75	1.0
part1part1	193	70679	50	243.425605551	4.86851211102	-1	1012	88	778	130	1.0
part1part1	194	71062	42	82.0327999318	1.95316190314	-1	769	146	694	168	1.0
part1part1	195	71179	41	101.818412611	2.48337591733	-1	695	170	609	220	1.0
part1part1	196	71354	25	34.6651401121	1.38660560448	-1	611	219	578	229	1.0
part1part1	197	71587	33	65.3651653541	1.98076258649	-1	580	225	571	161	1.0
part1part1	198	71770	50	114.710917538	2.29421835076	-1	573	160	662	229	1.0
part1part1	199	72028	58	360.240959349	6.21105102326	-1	661	229	797	559	1.0
part1part1	200	72270	16	19.2534241653	1.20333901033	-1	791	568	794	587	1.0
part1part1	201	72470	25	31.2343688755	1.24937475502	-1	795	584	766	574	1.0
part1part1	202	72719	75	491.598670844	6.55464894459	-1	766	582	1015	165	1.0
part1part1	203	73144	58	285.745117332	4.926639954	-1	967	177	698	129	1.0
part1part1	204	73344	50	195.965167522	3.91930335043	-1	628	128	447	72	1.0
part1part1	205	73602	42	100.701254797	2.39764892374	-1	429	79	377	160	1.0
part1part1	206	73769	25	37.456895096	1.49827580384	-1	381	164	414	180	1.0
part1part1	207	73993	42	92.5520555977	2.20362037137	-1	416	182	343	127	1.0
part1part1	208	74260	17	21.3012491876	1.25301465809	-1	346	130	328	120	1.0
part1part1	209	74485	41	62.6129562457	1.52714527429	-1	322	125	384	130	1.0
part1part1	210	74676	25	37.0498756211	1.48199502484	-1	390	128	427	127	1.0
part1part1	211	74851	25	38.6443656453	1.54577462581	-1	431	130	469	133	1.0
part1part1	212	75009	42	151.11927382	3.59807794809	-1	470	133	610	181	1.0
part1part1	213	75234	42	71.6824365829	1.70672468054	-1	608	190	679	184	1.0
part1part1	214	75443	33	67.4779810103	2.04478730334	-1	681	185	748	179	1.0
part1part1	215	75651	25	55.3910424364	2.21564169746	-1	751	188	806	183	1.0
part1part1	216	75834	33	86.8321298263	2.6312766614	-1	814	187	900	181	1.0
part1part1	219	76442	17	22.3724908953	1.31602887619	-1	652	207	630	203	1.0
part1part1	220	76617	33	70.4593236234	2.13513101889	-1	629	215	699	210	1.0
part1part1	221	76858	42	118.401933895	2.81909366417	-1	701	209	819	205	1.0
part1part1	222	77108	42	110.579407541	2.63284303668	-1	822	206	931	194	1.0
part1part1	223	77450	58	316.152720908	5.45090898118	-1	946	198	634	220	1.0
part1part1	224	77791	50	185.421437697	3.70842875393	-1	612	234	432	196	1.0
part1part1	225	77974	17	24.3518977606	1.43246457415	-1	428	197	405	191	1.0
part1part1	226	78282	50	250.946855001	5.01893710002	-1	398	184	633	265	1.0
part1part1	227	78516	33	43.6380861833	1.32236624798	-1	631	265	674	265	1.0
part1part1	228	78665	34	60.4298817415	1.77734946299	-1	676	269	617	270	1.0
part1part1	229	78849	50	189.979497571	3.79958995141	-1	614	273	430	229	1.0
part1part1	230	79198	42	97.2302005908	2.31500477597	-1	418	221	333	250	1.0
part1part1	231	79415	42	95.5335771091	2.27460897879	-1	334	245	427	254	1.0
part1part1	232	79615	17	19.0453610172	1.12031535395	-1	425	253	406	252	1.0
part1part1	234	80040	25	31.4682409778	1.25872963911	-1	470	258	439	257	1.0
part1part1	235	80331	25	28.582685569	1.14330742276	-1	444	264	472	261	1.0
part1part1	236	80598	33	55.8252414256	1.69167398259	-1	473	259	418	255	1.0
part1part1	237	81181	33	52.3030073042	1.58493961528	-1	408	258	376	293	1.0
part1part1	238	81389	33	60.9187533941	1.84602283012	-1	374	286	434	293	1.0
part1part1	239	81639	25	37.6625608464	1.50650243386	-1	432	294	395	293	1.0
part1part1	240	81830	33	51.4837854006	1.56011470911	-1	397	291	448	288	1.0
part1part1	241	82197	41	85.2105968144	2.07830723937	-1	450	286	378	324	1.0
part1part1	242	82438	25	51.3952412288	2.05580964915	-1	384	329	435	323	1.0
part1part1	243	82721	34	65.4279078082	1.92435022965	-1	430	331	372	361	1.0
part1part1	244	83013	25	43.7179679401	1.7487187176	-1	375	359	417	353	1.0
part1part1	245	83196	25	40.708291932	1.62833167728	-1	421	357	437	320	1.0
part1part1	246	83462	34	64.301794212	1.89122924153	-1	441	318	377	320	1.0
part1part1	247	83829	33	79.0403259915	2.39516139368	-1	380	322	386	400	1.0
part1part1	248	84120	59	340.196242404	5.76603800686	-1	388	397	710	290	1.0
part1part1	249	84470	42	96.6748056931	2.30178108793	-1	709	300	798	265	1.0
part1part1	250	84695	42	193.156020511	4.5989528693	-1	801	265	637	366	1.0
part1part1	251	84870	16	22.5457424187	1.40910890117	-1	635	364	616	376	1.0
part1part1	252	85053	50	137.516776811	2.75033553623	-1	615	378	750	378	1.0
part1part1	253	85253	42	116.887716861	2.78304087764	-1	752	379	868	379	1.0
part1part1	254	85453	33	41.3145279943	1.25195539377	-1	865	374	906	374	1.0
part1part1	255	85603	58	249.066627908	4.29425220531	-1	906	376	660	403	1.0
part1part1	256	85811	25	37.1980390272	1.48792156109	-1	653	407	616	405	1.0
part1part1	257	85977	50	155.720055653	3.11440111306	-1	617	408	770	411	1.0
part1part1	258	86169	67	393.74348737	5.87676846822	-1	773	409	385	373	1.0
part1part1	259	86594	33	59.8506671822	1.81365658128	-1	377	362	434	359	1.0
part1part1	260	87193	17	21.6407300774	1.2729841222	-1	439	361	455	347	1.0
part1part1	261	87377	49	171.183541942	3.49354167228	-1	453	344	409	181	1.0
part1part1	262	88542	50	208.630826549	4.17261653098	-1	403	190	416	397	1.0
part1part1	263	88759	25	44.6068065109	1.78427226044	-1	418	398	393	363	1.0
part1part1	264	89059	33	59.7178692492	1.80963240149	-1	378	367	435	358	1.0
part1part1	265	89633	59	303.171017585	5.13849182347	-1	437	365	733	304	1.0
part1part1	266	89833	59	329.116150343	5.57823983632	-1	735	308	409	347	1.0
part1part1	267	90058	25	31.1373271511	1.24549308604	-1	405	351	382	332	1.0
part1part1	268	90300	50	281.211568896	5.62423137792	-1	380	335	644	429	1.0
part1part1	269	90500	25	39.1328460107	1.56531384043	-1	643	425	626	390	1.0
part1part1	270	90899	34	74.1285023903	2.1802500703	-1	629	389	703	385	1.0
part1part1	271	91074	33	71.22278557	2.15826622939	-1	710	383	781	382	1.0
part1part1	272	91249	42	96.5686741265	2.29925414587	-1	783	385	878	372	1.0
part1part1	273	91557	42	99.9095466233	2.37879872913	-1	877	383	778	393	1.0
part1part1	274	91690	42	142.620796105	3.39573324059	-1	776	390	635	403	1.0
part1part1	275	91948	42	105.496866196	2.51183014753	-1	627	403	732	404	1.0
part1part1	276	92132	41	75.869594483	1.85047791422	-1	727	410	802	405	1.0
part1part1	277	92323	34	55.3452350599	1.62780103117	-1	797	405	852	401	1.0
part1part1	278	92556	34	59.9264389259	1.76254232135	-1	847	404	906	398	1.0
part1part1	279	92706	59	302.406822884	5.12553937092	-1	906	401	608	426	1.0
part1part1	280	92940	50	108.472247173	2.16944494347	-1	606	430	714	424	1.0
part1part1	281	93156	75	354.310295491	4.72413727322	-1	716	428	422	240	1.0
part1part1	282	93981	41	118.77045183	2.89684028853	-1	416	258	342	331	1.0
part1part1	283	94180	34	80.3255556214	2.36251634181	-1	344	331	424	327	1.0
part1part1	284	94580	25	44.8636598369	1.79454639347	-1	420	330	384	355	1.0
part1part1	285	94788	34	46.4184870846	1.36524962013	-1	389	357	434	361	1.0
part1part1	286	95230	50	138.662730269	2.77325460539	-1	438	366	418	230	1.0
part1part1	288	95913	25	29.7402886025	1.1896115441	-1	397	216	408	243	1.0
part1part1	289	96396	25	38.4946679826	1.5397867193	-1	415	246	394	215	1.0
part1part1	290	96729	25	29.6705781785	1.18682312714	-1	392	217	408	241	1.0
part1part1	291	97179	33	37.1514520331	1.12580157676	-1	412	247	396	280	1.0
part1part1	292	97445	17	22.4819010877	1.32246476986	-1	401	279	423	283	1.0
part1part1	293	98211	59	215.859371594	3.65863341684	-1	424	293	633	332	1.0
part1part1	294	98386	25	53.6263975222	2.14505590089	-1	634	334	663	379	1.0
part1part1	295	98653	33	43.5082704328	1.31843243736	-1	663	384	620	385	1.0
part1part1	296	98886	33	67.2201183214	2.03697328247	-1	618	384	685	384	1.0
part1part1	297	99219	25	54.3511174416	2.17404469767	-1	690	384	636	382	1.0
part1part1	298	99394	58	254.942281838	4.39555658342	-1	633	381	399	286	1.0
part1part1	299	100143	33	91.5347907077	2.7737815366	-1	432	294	348	325	1.0
part1part1	300	100352	41	72.2662741819	1.76259205322	-1	357	328	429	328	1.0
part1part1	301	100743	25	62.7402014072	2.50960805629	-1	409	334	468	330	1.0
part1part1	305	101359	25	74.2932618364	2.97173047346	-1	632	396	705	390	1.0
part1part1	307	101925	42	121.500848223	2.89287733864	-1	669	501	605	414	1.0
part1part1	308	102192	25	49.471518257	1.97886073028	-1	604	411	642	440	1.0
part1part1	309	102275	50	187.827019217	3.75654038435	-1	645	445	626	608	1.0
part1part1	310	102542	41	72.9615378483	1.77954970362	-1	621	621	690	621	1.0
part1part1	311	102792	66	382.237387082	5.79147556184	-1	677	620	416	386	1.0
part1part1	314	103483	41	120.824682901	2.94694348539	-1	316	626	205	643	1.0
part1part1	315	103658	91	988.206480668	10.8594118755	-1	199	636	1077	194	1.0
part1part1	316	103916	41	176.84451752	4.31328091512	-1	1056	202	1105	33	1.0
part1part1	318	104257	50	276.025172107	5.52050344215	-1	412	335	358	82	1.0
part1part1	319	104557	33	50.4883447546	1.52994984105	-1	359	84	402	108	1.0
part1part1	320	104732	33	86.0617570435	2.60793203162	-1	409	109	324	97	1.0
part1part1	324	105298	67	613.673279614	9.1593026808	-1	973	67	435	357	1.0
part1part1	325	105515	25	52.8902601519	2.11561040607	-1	443	356	392	367	1.0
part1part1	326	105673	17	20.6725383206	1.21603166592	-1	391	379	386	399	1.0
part1part1	327	105831	34	56.4342055688	1.65982957555	-1	391	395	445	395	1.0
part1part1	328	105948	41	205.957846414	5.02336210765	-1	453	399	657	388	1.0
part1part1	329	106189	34	65.0100175662	1.91205934018	-1	663	395	601	383	1.0
part1part1	330	106331	50	210.125910198	4.20251820396	-1	601	385	396	352	1.0
part1part1	331	106564	33	70.0011039212	2.12124557337	-1	396	352	465	362	1.0
part1part1	332	106739	50	164.275210624	3.28550421248	-1	468	363	630	377	1.0
part1part1	333	106947	42	87.2374771586	2.07708278949	-1	635	378	719	382	1.0
part1part1	334	107180	25	31.8823228068	1.27529291227	-1	719	388	748	386	1.0
part1part1	335	107280	59	185.437737032	3.14301249207	-1	754	386	853	287	1.0
part1part1	336	107539	41	119.029914486	2.903168646	-1	854	275	737	258	1.0
part1part1	337	108013	42	113.357780608	2.69899477638	-1	738	264	627	285	1.0
part1part1	338	108321	42	108.53878939	2.58425689023	-1	625	286	679	380	1.0
part1part1	339	108496	58	409.732631907	7.06435572254	-1	676	382	973	103	1.0
part1part1	340	108771	33	130.28803299	3.9481222118	-1	967	117	1078	165	1.0
part1part1	341	109162	25	50.5831464937	2.02332585975	-1	1062	174	1046	221	1.0
part1part1	342	109454	66	450.294777121	6.8226481382	-1	1046	223	684	475	1.0
part1part1	343	109670	25	28.9168559994	1.15667423998	-1	684	471	676	445	1.0
part1part1	344	109895	42	180.995955056	4.30942750133	-1	681	443	640	612	1.0
part1part1	345	110095	33	49.6755244616	1.50531892308	-1	646	615	695	621	1.0
part1part1	346	110428	50	247.874330213	4.95748660427	-1	699	622	682	375	1.0
part1part1	347	110611	34	56.8417973729	1.67181756979	-1	678	378	624	384	1.0
part1part1	348	110820	33	68.054015473	2.06224289312	-1	624	385	691	378	1.0
part1part1	349	111053	50	226.125368728	4.52250737455	-1	690	379	476	309	1.0
part1part1	350	111561	50	205.730846471	4.11461692943	-1	476	311	670	376	1.0
part1part1	351	111911	33	64.5966847406	1.95747529517	-1	670	381	611	383	1.0
part1part1	352	112086	49	286.271584757	5.84227723994	-1	615	390	662	109	1.0
part1part1	353	112310	59	394.968091297	6.69437442877	-1	660	116	1042	182	1.0
part1part1	354	112752	41	122.42737446	2.98603352342	-1	1042	193	968	100	1.0
part2part2	355	113560	41	147.224878179	3.59085068729	-1	939	112	944	-29	1.0
part2part2	356	113801	33	57.2956945184	1.73623316723	-1	932	-20	964	-59	1.0
part2part2	357	114251	58	393.783189044	6.78936532835	-1	975	-56	717	222	1.0
part2part2	358	114442	50	190.330473322	3.80660946644	-1	716	228	527	211	1.0
part2part2	359	114909	25	57.4742900514	2.29897160206	-1	507	209	564	204	1.0
part2part2	360	115067	42	74.0779253245	1.76376012677	-1	570	208	643	201	1.0
part2part2	361	115283	34	60.1410095637	1.76885322246	-1	646	201	706	199	1.0
part2part2	362	115567	41	75.8064157901	1.84893697049	-1	715	209	640	206	1.0
