scene	fixationindex	timestamp	fixationduration	mappedfixationpointx	mappedfixationpointy
main_taskpart2	829	287397	150	526	92
main_taskpart2	830	287572	333	437	83
main_taskpart2	831	287947	225	609	89
main_taskpart2	832	288213	341	378	186
main_taskpart2	833	288571	217	428	159
main_taskpart2	834	288813	167	417	197
main_taskpart2	835	288996	375	384	199
main_taskpart2	836	289388	100	400	222
main_taskpart2	837	293593	408	384	237
main_taskpart2	838	294168	75	422	223
main_taskpart2	839	294285	183	600	108
main_taskpart2	840	294493	183	668	96
main_taskpart2	841	294718	242	389	215
main_taskpart2	842	294984	541	383	253
main_taskpart2	843	295534	675	403	262
main_taskpart2	844	296217	466	425	260
main_taskpart2	845	296691	358	448	262
main_taskpart2	846	297058	2049	489	259
main_taskpart2	847	299123	883	537	260
main_taskpart2	848	300022	608	508	264
main_taskpart2	849	300639	650	538	268
main_taskpart2	850	301322	308	410	301
main_taskpart2	851	301646	75	456	288
main_taskpart2	852	301746	516	531	257
main_taskpart2	853	302288	241	487	293
main_taskpart2	854	302554	325	371	308
main_taskpart2	855	320177	150	309	37
main_taskpart2	856	320352	208	182	24
main_taskpart2	857	320593	158	378	32
main_taskpart2	858	320826	375	438	251
main_taskpart2	859	321251	108	589	436
main_taskpart2	860	321476	75	601	461
main_taskpart2	861	321576	158	656	484
main_taskpart2	862	321775	225	444	467
main_taskpart2	863	322050	167	914	160
main_taskpart2	864	322234	133	961	130
main_taskpart2	865	322417	175	432	399
main_taskpart2	866	322683	150	912	134
main_taskpart2	867	322850	200	965	131
main_taskpart2	868	323083	200	826	104
main_taskpart2	869	323316	183	933	85
main_taskpart2	870	323516	333	977	109
